,Instructor_ID,Student_ID,Session_ID,Year,Month,Day,Aircraft,Duration,Training_Type,Exercises,Licence,Season
2132,14,75,2601,2019,8,30,C-172,1.2,LF_dual,"6,7,8,16",PPL,Summer
2133,14,75,2602,2019,9,7,C-172,1.2,LF_dual,"7,8,9,16",PPL,Fall
2134,14,75,2603,2019,9,14,C-172,0.9,LF_dual,"9,16",PPL,Fall
2135,14,75,2604,2019,9,24,C-172,0.9,LF_dual,"7,8,9,10,16,17",PPL,Fall
2136,14,75,2605,2019,10,19,C-172,1.4,LF_dual,"10,11,16,17,18,30",PPL,Fall
2137,14,84,2606,2018,8,20,C-172,1,LF_dual,"4,5",PPL,Summer
2138,14,84,2607,2018,9,6,C-172,1,LF_dual,"6,7,8,30",PPL,Fall
2139,14,84,2608,2018,9,16,C-172,1.1,LF_dual,"7,8,16",PPL,Fall
2140,14,84,2609,2018,9,23,C-172,1.2,LF_dual,"7,8,9,16,17",PPL,Fall
2141,14,84,2610,2019,5,11,C-172,1.1,LF_dual,"2,5,6,7,8,9",PPL,Spring
2142,14,84,2611,2019,6,7,C-172,1.1,LF_dual,"6,7,8,9",PPL,Summer
2143,14,84,2612,2019,7,5,C-172,1,LF_dual,11,PPL,Summer
2144,15,18,2613,2016,9,28,C-172,1,LF_dual,1,PPL,Fall
2145,15,28,2614,2019,7,5,C-172,1,LF_dual,"1,2,3,4,5",PPL,Summer
2146,15,28,2615,2019,7,15,C-172,1.9,LF_dual,"5,6,7,8,9",PPL,Summer
2147,15,28,2616,2019,7,17,C-172,1.5,LF_dual,"6,7,8,9",PPL,Summer
2148,15,28,2617,2019,7,22,C-172,1,LF_dual,"10,11",PPL,Summer
2149,15,28,2618,2019,7,27,C-172,1.2,LF_dual,"11,12",PPL,Summer
2150,15,28,2619,2019,7,31,C-172,1.1,LF_dual,"12,13",PPL,Summer
2151,15,28,2620,2019,8,2,C-172,1.2,LF_dual,"13,14,16,17,18",PPL,Summer
2152,15,28,2621,2019,8,5,C-172,1.5,LF_dual,"15,16,17,18,30",PPL,Summer
2153,15,28,2622,2019,8,9,C-172,1.3,LF_dual,"16,17,18,30",PPL,Summer
2154,15,28,2623,2019,8,11,C-172,1.1,LF_dual,"16,17,18,30",PPL,Summer
2155,17,5,2624,2019,6,4,C-152,0.9,LF_dual,"1,2,3,4,5",PPL,Summer
2156,17,5,2625,2019,6,6,C-152,0.9,LF_dual,"1,2,3,4,5,6,30",PPL,Summer
2157,17,5,2626,2019,6,11,C-152,1,LF_dual,"7,8,30",PPL,Summer
2158,17,5,2627,2019,6,27,C-150,1.1,LF_dual,"7,8,9,30",PPL,Summer
2159,17,5,2628,2019,7,18,C-150,0.8,LF_dual,"10,11,12,30",PPL,Summer
2160,17,5,2629,2019,8,15,C-152,0.9,LF_dual,"6,7,8,9,10,29",PPL,Summer
2161,17,5,2630,2019,8,20,C-152,1,LF_dual,"11,30",PPL,Summer
2162,17,5,2631,2019,8,21,C-152,0.9,LF_dual,"11,30",PPL,Summer
2163,17,5,2632,2019,8,22,C-150,0.9,LF_dual,"12,30",PPL,Summer
2164,17,5,2633,2019,8,26,C-152,1.6,LF_dual,"12,13,14",PPL,Summer
2165,17,5,2634,2020,7,23,C-172,1.4,LF_dual,"1,2,3,4,5,6,7,8,9,30",PPL,Summer
2166,17,5,2635,2020,7,31,C-172,1,LF_dual,"4,5,6,7,8,9,10,11,30",PPL,Summer
2167,17,5,2636,2020,8,1,C-172,1.4,LF_dual,"6,7,8,9,10,11,30",PPL,Summer
2168,17,5,2637,2020,8,5,C-172,1,LF_dual,"11,12,16,17,18,30",PPL,Summer
2169,17,5,2638,2020,8,6,C-172,1,LF_dual,"11,12,13,16,17,18,30",PPL,Summer
2170,17,5,2639,2020,8,8,C-172,1.5,LF_dual,"11,14,15,16,17,18,30",PPL,Summer
2171,17,5,2640,2020,8,9,C-172,1,LF_dual,"16,17,18,30",PPL,Summer
2172,17,5,2641,2020,8,13,C-172,0.9,LF_dual,"16,17,18,30",PPL,Summer
2173,17,5,2642,2020,8,17,C-172,1.3,LF_dual,"16,17,18,30",PPL,Summer
2174,17,5,2643,2020,8,18,C-172,1.4,LF_dual,"16,17,18,30",PPL,Summer
2175,17,5,2644,2020,8,19,C-172,1.1,LF_dual,"16,17,18,29,30",PPL,Summer
2176,17,5,2645,2020,8,22,C-172,1.1,LF_dual,"16,17,18,29,30",PPL,Summer
2177,17,5,2646,2020,8,24,C-172,1.1,LF_dual,"16,17,18,30",PPL,Summer
2178,17,5,2647,2020,8,26,C-172,1,LF_dual,"16,17,18,30",PPL,Summer
2179,17,5,2648,2020,8,26,C-172,1.1,LF_dual,"16,17,18,30",PPL,Summer
2180,17,5,2649,2020,8,31,C-172,1,LF_dual,"16,17,18,30",PPL,Summer
2181,17,5,2650,2020,9,1,C-172,1.2,LF_dual,"16,17,18,30",PPL,Fall
2182,3,6,149,2020,1,15,C-152,0.3,LF_solo,"16,17,18,19,30",PPL,Winter
2183,3,6,150,2020,1,17,C-152,1,LF_solo,"16,17,18,30",PPL,Winter
2184,3,6,151,2020,1,21,C-152,0.7,LF_solo,"16,17,18,30",PPL,Winter
2185,3,6,176,2020,7,14,C-152,0.9,LF_solo,"9,16,17,18,22,30",PPL,Summer
2186,3,6,178,2020,7,18,C-152,1.3,LF_solo,"4,6,7,8,16,18,23,30",PPL,Summer
2187,3,6,179,2020,7,18,C-152,0.8,LF_solo,"4,6,7,8,16,18,23,30",PPL,Summer
2188,3,6,180,2020,7,18,C-152,1,LF_solo,"4,6,7,8,16,18,23,30",PPL,Summer
2189,3,6,181,2020,7,21,C-152,0.8,LF_solo,"4,6,7,8,9,16,18,23,30",PPL,Summer
2190,3,6,185,2020,8,12,C-152,1.1,LF_solo,"15,16,17,18,23,30",PPL,Summer
2191,3,6,186,2020,8,13,C-152,0.9,LF_solo,"16,18,23,30",PPL,Summer
2192,3,6,189,2020,8,24,C-152,1.9,LF_solo,"16,17,18,30",PPL,Summer
2193,3,6,190,2020,9,1,C-152,0.9,LF_solo,"12,16,18,30",PPL,Fall
2194,3,76,292,2019,3,27,C-172,0.3,LF_solo,"16,17,18,30",PPL,Spring
2195,3,76,295,2019,4,7,C-172,0.6,LF_solo,"16,17,18,30",PPL,Spring
2196,3,76,296,2019,4,10,C-172,0.5,LF_solo,"16,17,18,30",PPL,Spring
2197,3,76,299,2019,5,5,C-172,1.2,LF_solo,"16,17,18,30",PPL,Spring
2198,3,76,301,2019,5,24,C-172,1.2,LF_solo,"16,17,18,30",PPL,Spring
2199,3,76,303,2019,6,6,C-172,1.5,LF_solo,"16,18,30",PPL,Summer
2200,3,76,305,2019,6,12,C-172,1.3,LF_solo,"16,18,30",PPL,Summer
2201,3,76,307,2019,6,17,C-172,1.4,LF_solo,"16,17,18,30",PPL,Summer
2202,3,76,309,2019,6,18,C-172,1.6,LF_solo,"16,17,18,30",PPL,Summer
2203,3,76,311,2019,6,19,C-172,1.5,LF_solo,"9,11,12,16,18,30",PPL,Summer
2204,3,76,313,2019,6,21,C-172,1.5,LF_solo,"16,18,30",PPL,Summer
2205,3,76,314,2019,7,3,C-172,1.5,LF_solo,"16,18,30",PPL,Summer
2206,3,76,316,2019,7,9,C-172,1.2,LF_solo,"9,11,16,18,23,30",PPL,Summer
2207,3,76,318,2019,7,24,C-172,1.1,LF_solo,"9,11,16,18,30",PPL,Summer
2208,3,76,319,2019,7,31,C-172,1.1,LF_solo,"9,11,18,23,30",PPL,Summer
2209,3,76,322,2019,9,6,C-172,1.3,LF_solo,"16,17,18,30",PPL,Fall
2210,3,76,323,2019,9,16,C-172,1.4,LF_solo,"16,17,18,30",PPL,Fall
2211,3,76,327,2019,9,19,C-172,1.4,LF_solo,"16,18,23,30",PPL,Fall
2212,3,76,328,2019,9,19,C-172,1.1,LF_solo,"16,18,23,30",PPL,Fall
2213,3,76,329,2019,9,19,C-172,0.5,LF_solo,"16,18,23,30",PPL,Fall
2214,3,76,331,2019,10,10,C-172,1.3,LF_solo,"11,16,18,21,22,23,30",PPL,Fall
2215,3,76,335,2019,10,28,C-172,1.5,LF_solo,"9,11,16,18,30",PPL,Fall
2216,3,76,340,2019,12,16,C-172,1.1,LF_solo,"9,11,18,22,30",PPL,Winter
2217,3,76,341,2019,12,16,C-172,1.2,LF_solo,"18,22,30",PPL,Winter
2218,3,76,353,2020,7,14,C-172,1.3,LF_solo,"9,11,16,17,18,22,30",PPL,Summer
2219,3,76,357,2020,8,13,C-172,1.4,LF_solo,"9,11,16,18,21,30",PPL,Summer
2220,3,76,358,2020,8,14,C-172,1.1,LF_solo,"9,11,12,16,18,21",PPL,Summer
2221,4,40,411,2019,10,10,C-172,0.2,LF_solo,"16,17,18,19,30",PPL,Fall
2222,4,40,413,2019,10,15,C-172,0.7,LF_solo,"16,17,18,30",PPL,Fall
2223,4,40,414,2019,10,20,C-172,0.9,LF_solo,"16,17,18,30",PPL,Fall
2224,4,40,415,2019,10,26,C-172,0.5,LF_solo,"16,17,18,30",PPL,Fall
2225,4,40,417,2019,11,6,C-172,0.6,LF_solo,"16,18,30",PPL,Fall
2226,4,40,421,2020,7,6,C-172,0.9,LF_solo,"16,17,18,30",PPL,Summer
2227,4,40,425,2020,7,21,C-172,1.2,LF_solo,"16,17,18,30",PPL,Summer
2228,4,40,427,2020,7,30,C-172,8,LF_solo,"9,11,12,16,30",PPL,Summer
2229,4,40,430,2020,8,24,C-172,0.9,LF_solo,"16,18,30",PPL,Summer
2230,4,55,456,2019,9,16,C-172,0.2,LF_solo,"16,17,18,30",PPL,Fall
2231,4,55,458,2019,9,17,C-172,0.2,LF_solo,"16,17,18,30",PPL,Fall
2232,4,55,461,2019,10,4,C-172,0.4,LF_solo,"16,17,18,30",PPL,Fall
2233,4,55,463,2019,10,8,C-172,1,LF_solo,"16,17,18,30",PPL,Fall
2234,4,63,493,2020,3,7,C-172,1.1,LF_solo,"16,17,18",PPL,Spring
2235,4,63,497,2020,7,30,C-172,1.3,LF_solo,"9,11,12,16,18,30",PPL,Summer
2236,4,77,543,2019,2,26,C-152,0.3,LF_solo,"16,17,18,19,30",PPL,Winter
2237,4,77,545,2019,2,28,C-152,0.6,LF_solo,"16,17,18,30",PPL,Winter
2238,4,77,548,2019,3,6,C-152,0.8,LF_solo,"16,17,18,30",PPL,Spring
2239,4,77,552,2019,3,13,C-152,1.2,LF_solo,"16,17,18,30",PPL,Spring
2240,4,77,554,2019,4,1,C-152,0.8,LF_solo,"15,16,17,18,30",PPL,Spring
2241,4,77,555,2019,4,11,C-152,1.2,LF_solo,"16,17,18,30",PPL,Spring
2242,4,77,556,2019,4,16,C-152,1.2,LF_solo,"15,16,17,18,30",PPL,Spring
2243,4,77,558,2019,5,16,C-152,0.8,LF_solo,"16,17,18,30",PPL,Spring
2244,4,77,559,2019,5,27,C-152,1.4,LF_solo,"15,16,18,30",PPL,Spring
2245,4,77,561,2019,6,6,C-152,1.5,LF_solo,"15,16,17,18,30",PPL,Summer
2246,4,77,562,2019,6,19,C-152,1.1,LF_solo,"9,11,16,17,18,30",PPL,Summer
2247,4,77,563,2019,6,24,C-152,1.1,LF_solo,"9,16,17,18,30",PPL,Summer
2248,4,77,564,2019,7,8,C-152,1.9,LF_solo,"9,16,17,18,30",PPL,Summer
2249,4,77,566,2019,7,22,C-152,1.7,LF_solo,"16,17,18,22",PPL,Summer
2250,4,77,572,2020,1,7,C-152,2.2,LF_solo,"9,11,15,16,17,18,30",PPL,Winter
2251,4,100,638,2019,8,25,C-172,0.2,LF_solo,19,PPL,Summer
2252,4,100,643,2019,9,19,C-172,0.5,LF_solo,"16,17,18,30",PPL,Fall
2253,4,100,645,2019,9,24,C-172,0.9,LF_solo,"16,17,18",PPL,Fall
2254,4,100,646,2019,9,26,C-172,0.3,LF_solo,"16,17,18",PPL,Fall
2255,4,100,647,2019,9,26,C-172,0.8,LF_solo,"16,17,18",PPL,Fall
2256,4,100,649,2019,9,30,C-172,1,LF_solo,"16,17,18,30",PPL,Fall
2257,4,110,709,2020,1,22,C-172,0.1,LF_solo,"16,17,18,30",PPL,Winter
2258,4,110,710,2020,1,29,C-172,0.9,LF_solo,"16,17,18,30",PPL,Winter
2259,4,110,711,2020,2,5,C-172,1,LF_solo,"16,17,18",PPL,Winter
2260,4,110,716,2020,7,14,C-172,1,LF_solo,"16,17,18,30",PPL,Summer
2261,4,110,717,2020,7,15,C-172,1.2,LF_solo,"16,17,18,30",PPL,Summer
2262,4,110,718,2020,7,21,C-172,1.3,LF_solo,"16,17,18,30",PPL,Summer
2263,4,110,720,2020,8,12,C-172,1,LF_solo,"16,17,18,30",PPL,Summer
2264,4,110,721,2020,8,19,C-172,0.5,LF_solo,"16,17,18,30",PPL,Summer
2265,4,115,740,2019,1,15,C-152,0.2,LF_solo,"16,17,18,19,30",PPL,Winter
2266,4,115,743,2019,2,19,C-152,1.1,LF_solo,"16,17,18,30",PPL,Winter
2267,4,115,746,2019,2,26,C-152,0.7,LF_solo,"16,17,18,21,30",PPL,Winter
2268,4,115,748,2019,3,21,C-152,1,LF_solo,"16,17,18,21,30",PPL,Spring
2269,4,115,749,2019,3,24,C-152,1,LF_solo,"16,17,18,21,30",PPL,Spring
2270,4,115,751,2019,3,29,C-152,1.3,LF_solo,"16,18,23,30",PPL,Spring
2271,4,115,753,2019,5,16,C-152,0.9,LF_solo,"16,17,18,22,29,30",PPL,Spring
2272,4,115,758,2019,7,1,C-152,1,LF_solo,"16,17,18,23,30",PPL,Summer
2273,4,115,759,2019,7,1,C-152,0.8,LF_solo,"16,17,18,23,30",PPL,Summer
2274,4,115,760,2019,7,1,C-152,0.8,LF_solo,"16,17,18,23,30",PPL,Summer
2275,4,115,761,2019,7,12,C-152,1.7,LF_solo,"16,17,18,23,30",PPL,Summer
2276,4,117,815,2020,6,19,C-172,1.3,LF_solo,"16,17,18,30",PPL,Summer
2277,4,117,819,2020,6,30,C-172,1.4,LF_solo,"9,11,12,14,16,18,21,22,23,30",PPL,Summer
2278,4,117,820,2020,7,1,C-172,1.6,LF_solo,"9,11,12,14,16,17,18,21,22,23,30",PPL,Summer
2279,4,120,880,2018,4,30,C-152,0.3,LF_solo,"11,12,14,16,17,18,19",PPL,Spring
2280,4,120,881,2018,5,23,C-152,0.7,LF_solo,"16,17,18,30",PPL,Spring
2281,4,120,883,2018,6,12,C-152,0.8,LF_solo,"16,17,18",PPL,Summer
2282,4,120,885,2018,7,8,C-152,0.9,LF_solo,"16,17,18",PPL,Summer
2283,4,120,887,2018,8,2,C-152,0.7,LF_solo,"16,17,18",PPL,Summer
2284,4,120,889,2018,8,31,C-152,0.8,LF_solo,"16,17,18",PPL,Summer
2285,4,120,891,2018,9,14,C-152,0.7,LF_solo,"16,17,18",PPL,Fall
2286,4,120,895,2018,10,19,C-152,0.9,LF_solo,"16,17,18,30",PPL,Fall
2287,4,120,904,2019,6,18,C-152,1.1,LF_solo,"16,17,18,22,23,30",PPL,Summer
2288,4,120,905,2019,6,27,C-152,1.3,LF_solo,"16,17,18,22,23,30",PPL,Summer
2289,4,120,908,2019,8,22,C-152,0.8,LF_solo,"16,17,18,23,30",PPL,Summer
2290,4,120,909,2019,8,22,C-152,0.6,LF_solo,"16,17,18,23,30",PPL,Summer
2291,4,121,935,2020,1,3,C-172,0.3,LF_solo,"4,16,17,18,30",PPL,Winter
2292,4,121,939,2020,3,7,C-172,0.5,LF_solo,"4,16,18,30",PPL,Spring
2293,4,121,944,2020,6,29,C-172,1.5,LF_solo,"4,11,12,16,17,18,21,22,30",PPL,Summer
2294,4,121,949,2020,7,6,C-172,1,LF_solo,"4,16,18,23,30",PPL,Summer
2295,4,121,950,2020,7,6,C-172,0.6,LF_solo,"4,16,18,23,30",PPL,Summer
2296,4,121,951,2020,7,6,C-172,0.9,LF_solo,"4,16,18,23,30",PPL,Summer
2297,4,121,952,2020,7,8,C-172,1.7,LF_solo,"4,16,18,30",PPL,Summer
2298,4,121,956,2020,8,10,C-172,1.6,LF_solo,"4,9,11,12,16,18,30",PPL,Summer
2299,4,121,959,2020,8,17,C-172,1.1,LF_solo,"4,16,18,30",PPL,Summer
2300,4,121,960,2020,8,18,C-172,1.5,LF_solo,"4,16,18,30",PPL,Summer
2301,4,121,961,2020,8,28,C-172,1.2,LF_solo,"4,16,18,30",PPL,Summer
2302,6,7,987,2020,8,30,C-172,0.6,LF_solo,"16,17,18,30",PPL,Summer
2303,6,7,988,2020,9,3,C-172,0.9,LF_solo,"16,17,18,30",PPL,Fall
2304,6,21,1026,2019,11,17,C-172,0.2,LF_solo,"16,17,18,19,30",PPL,Winter
2305,6,21,1028,2019,11,23,C-172,0.3,LF_solo,"16,17,18,30",PPL,Fall
2306,6,21,1031,2019,12,7,C-172,0.5,LF_solo,"16,17,18,30",PPL,Winter
2307,6,21,1033,2019,12,22,C-172,0.6,LF_solo,"16,17,18,30",PPL,Winter
2308,6,21,1034,2019,12,23,C-172,0.9,LF_solo,"16,17,18,30",PPL,Winter
2309,6,21,1038,2020,2,8,C-172,0.5,LF_solo,"16,17,18,30",PPL,Winter
2310,6,21,1043,2020,6,21,C-172,0.6,LF_solo,"16,17,18,30",PPL,Summer
2311,6,21,1045,2020,6,28,C-172,1.1,LF_solo,"16,17,18,30",PPL,Summer
2312,6,21,1048,2020,7,1,C-172,0.8,LF_solo,"16,17,18,30",PPL,Summer
2313,6,21,1051,2020,7,4,C-172,1,LF_solo,"9,11,16,17,18,23,30",PPL,Summer
2314,6,21,1053,2020,7,9,C-172,0.8,LF_solo,"9,11,12,16,18,22,30",PPL,Summer
2315,6,21,1054,2020,7,12,C-172,1.1,LF_solo,"16,17,18,30",PPL,Summer
2316,6,21,1056,2020,7,25,C-172,1.3,LF_solo,"16,17,18,22,23,30",PPL,Summer
2317,6,21,1058,2020,8,1,C-172,1.2,LF_solo,"16,17,18,21,30",PPL,Summer
2318,6,21,1059,2020,8,5,C-172,1,LF_solo,"9,11,12,16,18,22,30",PPL,Summer
2319,6,21,1065,2020,8,15,C-172,1.2,LF_solo,"16,17,18,23,30",PPL,Summer
2320,6,21,1066,2020,8,19,C-172,1.2,LF_solo,"16,17,18,30",PPL,Summer
2321,6,21,1067,2020,8,19,C-172,0.8,LF_solo,"16,17,18,23,30",PPL,Summer
2322,6,21,1068,2020,8,19,C-172,1,LF_solo,"16,17,18,23,30",PPL,Summer
2323,6,21,1073,2020,9,5,C-172,0.9,LF_solo,"16,17,18,30",PPL,Fall
2324,6,41,1102,2020,1,23,C-172,0.3,LF_solo,"16,17,18,19,20,30",PPL,Winter
2325,6,41,1104,2020,1,29,C-172,0.4,LF_solo,"16,17,18,20,30",PPL,Winter
2326,6,41,1106,2020,1,31,C-172,0.9,LF_solo,"16,17,18,20,30",PPL,Winter
2327,6,41,1107,2020,2,3,C-172,0.9,LF_solo,"16,17,18,30",PPL,Winter
2328,6,41,1109,2020,2,8,C-172,1.2,LF_solo,"16,17,18,30",PPL,Winter
2329,6,41,1112,2020,3,1,C-172,0.8,LF_solo,"16,17,18,30",PPL,Spring
2330,6,41,1114,2020,3,8,C-172,1.4,LF_solo,"16,17,18,30",PPL,Spring
2331,6,41,1117,2020,6,25,C-172,1.3,LF_solo,"9,11,16,17,18,30",PPL,Summer
2332,6,41,1119,2020,7,3,C-172,1.4,LF_solo,"11,12,16,17,18,22,30",PPL,Summer
2333,6,41,1121,2020,7,14,C-172,1.4,LF_solo,"9,16,17,18,21,22,30",PPL,Summer
2334,6,41,1125,2020,7,31,C-172,1.4,LF_solo,"16,17,18,23,30",PPL,Summer
2335,6,41,1126,2020,8,7,C-172,1.4,LF_solo,"9,11,12,16,17,18,22,23,30",PPL,Summer
2336,6,41,1130,2020,8,31,C-172,0.9,LF_solo,"17,18,30",PPL,Summer
2337,6,41,1131,2020,9,3,C-172,1.4,LF_solo,"9,11,12,16,17,18,22,30",PPL,Fall
2338,6,41,1134,2020,9,6,C-172,1.4,LF_solo,"4,7,11,12,16,18,22,23,30",PPL,Fall
2339,6,41,1136,2020,9,12,C-172,1.2,LF_solo,"4,7,9,11,12,16,18,21,22,30",PPL,Fall
2340,6,56,1202,2019,11,30,C-172,0.2,LF_solo,"16,17,18,19,30",PPL,Fall
2341,6,56,1205,2020,1,3,C-172,0.2,LF_solo,"16,17,18,30",PPL,Winter
2342,6,56,1211,2020,7,24,C-172,0.3,LF_solo,"16,17,18,30",PPL,Summer
2343,6,56,1213,2020,8,1,C-172,0.6,LF_solo,"16,17,18,30",PPL,Summer
2344,6,56,1214,2020,8,12,C-172,1.1,LF_solo,"16,17,18,30",PPL,Summer
2345,6,56,1215,2020,8,18,C-172,1.1,LF_solo,"16,17,18,30",PPL,Summer
2346,6,56,1218,2020,9,1,C-172,0.5,LF_solo,"16,17,18,30",PPL,Fall
2347,6,56,1220,2020,9,3,C-172,1.2,LF_solo,"16,17,18,30",PPL,Fall
2348,6,64,1239,2019,8,1,C-172,0.3,LF_solo,"16,17,18,19,30",PPL,Summer
2349,6,64,1241,2019,8,15,C-172,0.6,LF_solo,"16,17,18,30",PPL,Summer
2350,6,64,1242,2019,8,21,C-172,1.1,LF_solo,"16,17,18,30",PPL,Summer
2351,6,64,1243,2019,8,22,C-172,1.1,LF_solo,"16,17,18,30",PPL,Summer
2352,6,64,1245,2019,8,29,C-172,1,LF_solo,"16,17,18,30",PPL,Summer
2353,6,64,1247,2019,9,5,C-172,1.1,LF_solo,"16,17,18,30",PPL,Fall
2354,6,64,1249,2019,10,8,C-172,0.8,LF_solo,"11,12,16,17,18,30",PPL,Fall
2355,6,64,1251,2019,10,28,C-172,1.1,LF_solo,"16,17,18,21,30",PPL,Fall
2356,6,64,1255,2020,1,22,C-172,1.3,LF_solo,"16,17,18,30",PPL,Winter
2357,6,64,1256,2020,1,23,C-172,1.1,LF_solo,"16,17,18,22,30",PPL,Winter
2358,6,92,1286,2020,6,28,C-172,0.2,LF_solo,"16,18,19,30",PPL,Summer
2359,6,92,1288,2020,6,30,C-172,0.5,LF_solo,"16,17,18,30",PPL,Summer
2360,6,92,1289,2020,7,3,C-172,1.4,LF_solo,"16,17,18,30",PPL,Summer
2361,6,92,1291,2020,7,15,C-172,1.1,LF_solo,"16,17,18,30",PPL,Summer
2362,6,92,1293,2020,7,23,C-172,1.1,LF_solo,"16,17,18,30",PPL,Summer
2363,7,8,1357,2019,12,23,C-172,0.2,LF_solo,"16,17,18,19,30",PPL,Winter
2364,7,8,1358,2019,12,24,C-172,0.2,LF_solo,"16,17,18,30",PPL,Winter
2365,7,8,1360,2020,1,3,C-172,0.8,LF_solo,"16,17,18,30",PPL,Winter
2366,7,8,1363,2020,1,24,C-172,0.6,LF_solo,"16,17,18,30",PPL,Winter
2367,7,8,1365,2020,1,31,C-172,0.9,LF_solo,"16,17,18,30",PPL,Winter
2368,7,65,1449,2019,11,26,C-172,0.4,LF_solo,"16,17,18,30",PPL,Fall
2369,7,65,1450,2019,12,7,C-172,1,LF_solo,"16,17,18,30",PPL,Winter
2370,7,65,1452,2019,12,12,C-172,0.5,LF_solo,"16,17,18,30",PPL,Winter
2371,7,65,1455,2019,12,20,C-172,0.9,LF_solo,"16,17,18,30",PPL,Winter
2372,7,87,1476,2019,2,14,C-172,0.4,LF_solo,"16,17,18,30",PPL,Winter
2373,7,87,1479,2019,2,19,C-172,1,LF_solo,"16,17,18,30",PPL,Winter
2374,7,87,1484,2019,3,21,C-172,1,LF_solo,"16,17,18,30",PPL,Spring
2375,7,87,1487,2019,4,10,C-172,1,LF_solo,"9,16,17,18,30",PPL,Spring
2376,7,87,1497,2019,5,26,C-172,0.7,LF_solo,"16,18",PPL,Spring
2377,7,87,1499,2019,5,31,C-172,1.3,LF_solo,"16,17,18",PPL,Spring
2378,7,87,1501,2019,6,8,C-172,1.2,LF_solo,"16,17,18",PPL,Summer
2379,7,87,1502,2019,6,16,C-172,1.2,LF_solo,"16,17,18,22",PPL,Summer
2380,7,87,1504,2019,6,22,C-172,1.1,LF_solo,"10,11,16,18,22",PPL,Summer
2381,7,87,1505,2019,7,8,C-172,1.5,LF_solo,"9,12,16,18",PPL,Summer
2382,7,87,1506,2019,7,14,C-172,1.4,LF_solo,"10,11,12,16,18,22",PPL,Summer
2383,7,87,1507,2019,7,24,C-172,2.7,LF_solo,"16,18",PPL,Summer
2384,7,87,1508,2019,7,27,C-172,1.6,LF_solo,"11,12,16,18,22",PPL,Summer
2385,7,87,1510,2019,8,19,C-172,1.3,LF_solo,"16,17,18",PPL,Summer
2386,7,87,1511,2019,8,23,C-172,0.8,LF_solo,"4,9,11,12,16,18",PPL,Summer
2387,7,87,1512,2019,8,25,C-172,1.3,LF_solo,"4,16,18,23",PPL,Summer
2388,7,87,1513,2019,8,30,C-172,0.8,LF_solo,"4,16,18",PPL,Summer
2389,7,87,1514,2019,9,5,C-172,1.2,LF_solo,"4,9,16,18,21,22",PPL,Fall
2390,7,87,1515,2019,9,9,C-172,1.1,LF_solo,"4,9,16,18,21,22",PPL,Fall
2391,7,87,1516,2019,9,16,C-172,1.4,LF_solo,"4,16,18",PPL,Fall
2392,7,87,1522,2019,10,25,C-172,1.1,LF_solo,"9,16,17,18,22,30",PPL,Fall
2393,7,87,1524,2019,11,8,C-172,0.7,LF_solo,"16,18,30",PPL,Fall
2394,7,87,1526,2019,11,16,C-172,1.1,LF_solo,"11,12,16,18,22,30",PPL,Fall
2395,7,87,1527,2019,11,26,C-172,0.8,LF_solo,"16,18,30",PPL,Fall
2396,7,87,1538,2020,2,22,C-172,1,LF_solo,"9,11,16,18",PPL,Winter
2397,7,93,1571,2019,7,21,C-152,0.2,LF_solo,"16,17,18,19,30",PPL,Summer
2398,7,93,1573,2019,8,11,C-152,0.7,LF_solo,"16,17,18,30",PPL,Summer
2399,7,93,1577,2019,9,8,C-152,1,LF_solo,"16,17,18,30",PPL,Fall
2400,7,93,1578,2019,9,15,C-152,1,LF_solo,"16,17,18,30",PPL,Fall
2401,7,93,1579,2019,9,18,C-152,1,LF_solo,"16,17,18,30",PPL,Fall
2402,7,93,1581,2019,9,29,C-152,0.6,LF_solo,"16,18",PPL,Fall
2403,7,93,1593,2020,3,21,C-152,1,LF_solo,"9,11,16",PPL,Spring
2404,7,93,1595,2020,3,22,C-152,1.2,LF_solo,"9,11,12,30",PPL,Spring
2405,7,93,1596,2020,3,24,C-152,0.7,LF_solo,"9,11,12,16,18,30",PPL,Spring
2406,7,93,1600,2020,6,25,C-152,0.9,LF_solo,"16,17,18,30",PPL,Summer
2407,7,93,1603,2020,7,4,C-152,0.9,LF_solo,"9,11,12,16,18,22,30",PPL,Summer
2408,7,93,1605,2020,7,10,C-152,1.1,LF_solo,"16,18,21,30",PPL,Summer
2409,7,93,1608,2020,7,20,C-152,1.2,LF_solo,"21,23,30",PPL,Summer
2410,7,93,1611,2020,7,24,C-152,1.4,LF_solo,"21,22,23,30",PPL,Summer
2411,7,93,1615,2020,8,11,C-152,0.7,LF_solo,"16,17,18,30",PPL,Summer
2412,7,93,1616,2020,8,13,C-152,0.9,LF_solo,"16,17,18,23,30",PPL,Summer
2413,7,93,1617,2020,8,13,C-152,0.9,LF_solo,"16,17,18,23,30",PPL,Summer
2414,7,93,1618,2020,8,13,C-152,0.5,LF_solo,"16,17,18,23,30",PPL,Summer
2415,7,93,1620,2020,8,19,C-152,1.2,LF_solo,"9,11,12,16,18,30",PPL,Summer
2416,9,42,1725,2020,3,16,C-152,0.2,LF_solo,"16,17,18,19,30",PPL,Spring
2417,9,42,1728,2020,2,22,C-152,1.3,LF_solo,"16,17,18,30",PPL,Winter
2418,9,42,1732,2020,7,3,C-152,1.2,LF_solo,"16,17,18,30",PPL,Summer
