"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-78.88","43.92","OSHAWA","6155875","2018-12-12","2018","12","12","","0.4","","-4.4","","-2.0","","20.0","","0.0","","","","","","0.0","","","","7","","42",""
"-78.88","43.92","OSHAWA","6155875","2018-12-13","2018","12","13","","2.6","","-2.8","","-0.1","","18.1","","0.0","","","","","","0.0","","","","9","","35",""
"-78.88","43.92","OSHAWA","6155875","2018-12-14","2018","12","14","","3.8","","-1.4","","1.2","","16.8","","0.0","","","","","","4.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2018-12-15","2018","12","15","","4.0","","-1.2","","1.4","","16.6","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2018-12-16","2018","12","16","","4.1","","-3.6","","0.3","","17.7","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2018-12-17","2018","12","17","","2.4","","-4.2","","-0.9","","18.9","","0.0","","","","","","0.2","","","","30","","54",""
"-78.88","43.92","OSHAWA","6155875","2018-12-18","2018","12","18","","-2.7","","-9.1","","-5.9","","23.9","","0.0","","","","","","0.0","","","","32","","46",""
"-78.88","43.92","OSHAWA","6155875","2018-12-19","2018","12","19","","4.8","","-7.0","","-1.1","","19.1","","0.0","","","","","","0.0","","","","21","","37",""
"-78.88","43.92","OSHAWA","6155875","2018-12-20","2018","12","20","","4.7","","-4.3","","0.2","","17.8","","0.0","","","","","","3.2","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2018-12-21","2018","12","21","","6.5","","-1.0","","2.8","","15.2","","0.0","","","","","","16.8","","","","33","","54",""
"-78.88","43.92","OSHAWA","6155875","2018-12-22","2018","12","22","","-1.0","","-3.5","","-2.3","","20.3","","0.0","","","","","","0.0","","","","32","","63",""
"-78.88","43.92","OSHAWA","6155875","2018-12-23","2018","12","23","","-0.7","","-2.6","","-1.7","","19.7","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2018-12-24","2018","12","24","","1.6","","-3.0","","-0.7","","18.7","","0.0","","","","","","0.4","","","","30","","39",""
"-78.88","43.92","OSHAWA","6155875","2018-12-25","2018","12","25","","0.1","","-3.8","","-1.9","","19.9","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2018-12-26","2018","12","26","","1.8","","-7.7","","-3.0","","21.0","","0.0","","","","","","0.0","","","","33","","37",""
"-78.88","43.92","OSHAWA","6155875","2018-12-27","2018","12","27","","3.0","","-9.8","","-3.4","","21.4","","0.0","","","","","","5.0","","","","9","","55",""
"-78.88","43.92","OSHAWA","6155875","2018-12-28","2018","12","28","","9.9","","2.9","","6.4","","11.6","","0.0","","","","","","7.6","","","","27","","54",""
"-78.88","43.92","OSHAWA","6155875","2018-12-29","2018","12","29","","4.2","","-8.4","","-2.1","","20.1","","0.0","","","","","","0.0","","","","31","","46",""
"-78.88","43.92","OSHAWA","6155875","2018-12-30","2018","12","30","","0.5","","-9.8","","-4.7","","22.7","","0.0","","","","","","0.9","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2018-12-31","2018","12","31","","4.6","","-7.4","","-1.4","","19.4","","0.0","","","","","","12.9","","","","9","","42",""
