"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-78.88","43.92","OSHAWA","6155875","2017-12-15","2017","12","15","","-3.9","","-19.1","","-11.5","","29.5","","0.0","","","M","","M","1.5","","","","26","","39",""
"-78.88","43.92","OSHAWA","6155875","2017-12-16","2017","12","16","","-4.9","","-16.6","","-10.8","","28.8","","0.0","","","M","","M","0.0","","","","25","","35",""
"-78.88","43.92","OSHAWA","6155875","2017-12-17","2017","12","17","","-5.8","","-20.2","","-13.0","","31.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-12-18","2017","12","18","","2.9","","-5.9","","-1.5","","19.5","","0.0","","","M","","M","4.7","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-12-19","2017","12","19","","6.0","","1.1","","3.6","","14.4","","0.0","","","M","","M","0.0","","","","25","","54",""
"-78.88","43.92","OSHAWA","6155875","2017-12-20","2017","12","20","","1.1","","-5.8","","-2.4","","20.4","","0.0","","","M","","M","0.0","","","","31","","57",""
"-78.88","43.92","OSHAWA","6155875","2017-12-21","2017","12","21","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-12-22","2017","12","22","","-5.0","","-7.6","","-6.3","","24.3","","0.0","","","M","","M","1.7","","","","6","","41",""
"-78.88","43.92","OSHAWA","6155875","2017-12-23","2017","12","23","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-12-24","2017","12","24","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-12-25","2017","12","25","","-3.5","","-10.9","","-7.2","","25.2","","0.0","","","M","","M","1.0","","","","26","","67",""
"-78.88","43.92","OSHAWA","6155875","2017-12-26","2017","12","26","","-10.0","","-15.7","","-12.9","","30.9","","0.0","","","M","","M","0.0","","","","23","","48",""
"-78.88","43.92","OSHAWA","6155875","2017-12-27","2017","12","27","","-12.0","","-22.7","","-17.4","","35.4","","0.0","","","M","","M","0.0","","","","34","","35",""
"-78.88","43.92","OSHAWA","6155875","2017-12-28","2017","12","28","","-14.3","","-27.1","","-20.7","","38.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-12-29","2017","12","29","","-10.7","","-21.1","","-15.9","","33.9","","0.0","","","M","","M","0.8","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-12-30","2017","12","30","","-7.3","","-19.6","","-13.5","","31.5","","0.0","","","M","","M","0.0","","","","33","","43",""
"-78.88","43.92","OSHAWA","6155875","2017-12-31","2017","12","31","","-15.5","","-24.2","","-19.9","","37.9","","0.0","","","M","","M","0.0","","","","34","","33",""
